,Monitor,Fecha,Grupo
242,Diskgroup FreeGB,19/04/22 05:10 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
243,Diskgroup FreeGB,19/04/22 06:00 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
244,Diskgroup FreeGB,19/04/22 06:50 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
245,Diskgroup FreeGB,19/04/22 07:40 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
246,Diskgroup FreeGB,19/04/22 08:30 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
247,Diskgroup FreeGB,19/04/22 09:20 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
248,Diskgroup FreeGB,19/04/22 10:10 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
249,Diskgroup FreeGB,19/04/22 11:00 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
250,Diskgroup FreeGB,19/04/22 11:50 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
251,Diskgroup FreeGB,19/04/22 12:40 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
252,Diskgroup FreeGB,19/04/22 01:30 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
253,Diskgroup FreeGB,19/04/22 02:20 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
254,Diskgroup FreeGB,19/04/22 03:10 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
255,Diskgroup FreeGB,19/04/22 04:00 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
256,Diskgroup FreeGB,19/04/22 04:50 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
257,Diskgroup FreeGB,19/04/22 05:40 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
258,Diskgroup FreeGB,19/04/22 06:30 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
259,Diskgroup FreeGB,19/04/22 07:20 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
260,Diskgroup FreeGB,19/04/22 08:10 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
261,Diskgroup FreeGB,19/04/22 09:00 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
262,Diskgroup FreeGB,19/04/22 09:50 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
263,Diskgroup FreeGB,19/04/22 10:40 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
264,Diskgroup FreeGB,19/04/22 11:30 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
265,Diskgroup FreeGB,20/04/22 12:20 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
266,Diskgroup FreeGB,20/04/22 01:10 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
267,Diskgroup FreeGB,20/04/22 02:00 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
268,Diskgroup FreeGB,20/04/22 02:50 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
269,Diskgroup FreeGB,20/04/22 03:40 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
270,Diskgroup FreeGB,20/04/22 04:30 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
271,Diskgroup FreeGB,20/04/22 05:20 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
272,Diskgroup FreeGB,20/04/22 06:10 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
273,Diskgroup FreeGB,20/04/22 07:00 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
274,Diskgroup FreeGB,20/04/22 07:50 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
275,Diskgroup FreeGB,20/04/22 08:40 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
276,Diskgroup FreeGB,20/04/22 09:30 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
277,Diskgroup FreeGB,20/04/22 10:20 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
278,Diskgroup FreeGB,20/04/22 11:10 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
279,Diskgroup FreeGB,20/04/22 12:00 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
280,Diskgroup FreeGB,20/04/22 12:50 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
281,Diskgroup FreeGB,20/04/22 01:40 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
282,Diskgroup FreeGB,20/04/22 02:30 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
283,Diskgroup FreeGB,20/04/22 03:20 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
284,Diskgroup FreeGB,20/04/22 04:10 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
285,Diskgroup FreeGB,20/04/22 05:00 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
286,Diskgroup FreeGB,20/04/22 05:50 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
287,Diskgroup FreeGB,20/04/22 06:40 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
288,Diskgroup FreeGB,20/04/22 07:30 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
289,Diskgroup FreeGB,20/04/22 08:20 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
290,Diskgroup FreeGB,20/04/22 08:51 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
291,Diskgroup FreeGB,20/04/22 09:30 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
292,Diskgroup FreeGB,20/04/22 10:20 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
293,Diskgroup FreeGB,20/04/22 11:10 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
294,Diskgroup FreeGB,21/04/22 12:00 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
295,Diskgroup FreeGB,21/04/22 12:50 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
296,Diskgroup FreeGB,21/04/22 01:40 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
297,Diskgroup FreeGB,21/04/22 02:30 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
298,Diskgroup FreeGB,21/04/22 03:20 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
299,Diskgroup FreeGB,21/04/22 04:10 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
300,Diskgroup FreeGB,21/04/22 05:00 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
301,Diskgroup FreeGB,21/04/22 05:50 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
302,Diskgroup FreeGB,21/04/22 06:40 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
303,Diskgroup FreeGB,21/04/22 07:30 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
304,Diskgroup FreeGB,21/04/22 08:20 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
305,Diskgroup FreeGB,21/04/22 09:10 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
306,Diskgroup FreeGB,21/04/22 10:00 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
307,Diskgroup FreeGB,21/04/22 10:50 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
308,Diskgroup FreeGB,21/04/22 11:40 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
309,Diskgroup FreeGB,21/04/22 12:30 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
310,Diskgroup FreeGB,21/04/22 01:20 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
311,Diskgroup FreeGB,21/04/22 02:10 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
312,Diskgroup FreeGB,21/04/22 03:00 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
313,Diskgroup FreeGB,21/04/22 03:50 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
314,Diskgroup FreeGB,21/04/22 04:40 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
315,Diskgroup FreeGB,21/04/22 05:20 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
316,Diskgroup FreeGB,21/04/22 06:10 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
317,Diskgroup FreeGB,21/04/22 07:00 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
318,Diskgroup FreeGB,21/04/22 07:50 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
319,Diskgroup FreeGB,21/04/22 08:40 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
320,Diskgroup FreeGB,21/04/22 09:30 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
321,Diskgroup FreeGB,21/04/22 10:20 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
322,Diskgroup FreeGB,21/04/22 11:10 PM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
323,Diskgroup FreeGB,22/04/22 12:00 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
324,Diskgroup FreeGB,22/04/22 12:50 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
325,Diskgroup FreeGB,22/04/22 01:40 AM,CSI - HEMODIALISIS: BD: CSIBDPR: CSIBDPR:Capacidad
326,Diskgroup Status,18/04/22 11:49 PM,PREI: BD: EPPROD91: EPPROD91:Capacidad
327,Disponibilidad: s5vpapwlcad02:AdminSaifnece:7001,20/04/22 03:39 PM,CADIS: AppServer: ECE: s5vpapwlcad02:AdminSaifnece:7001
328,Disponibilidad: s5vpapwlcad02:AdminSaifnece:7001,20/04/22 03:45 PM,CADIS: AppServer: ECE: s5vpapwlcad02:AdminSaifnece:7001
329,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 12:46 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
330,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 12:47 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
331,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 12:49 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
332,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 12:51 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
333,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 12:53 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
334,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 12:58 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
335,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:04 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
336,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:07 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
337,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:13 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
338,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:17 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
339,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:22 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
340,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:28 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
341,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:34 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
342,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:40 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
343,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:46 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
344,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:52 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
345,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 01:58 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
346,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:04 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
347,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:10 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
348,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:16 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
349,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:22 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
350,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:28 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
351,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:34 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
352,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:40 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
353,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:46 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
354,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:52 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
355,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 02:58 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
356,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:04 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
357,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:10 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
358,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:16 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
359,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:22 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
360,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:28 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
361,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:34 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
362,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:40 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
363,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:46 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
364,Disponibilidad: s5vpapwlcad02:Saifnece_01:8003,20/04/22 03:52 PM,CADIS: AppServer: ECE: s5vpapwlcad02:Saifnece_01:8003
365,Disponibilidad: s5vpapwldap29:dapsuanuevo_server01:8001,15/04/22 03:13 PM,DAPSUA: AppServer: s5vpapwldap29:dapsuanuevo_server01:8001
366,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,15/04/22 05:15 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
367,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,15/04/22 05:21 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
368,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,16/04/22 05:15 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
369,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,16/04/22 05:21 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
370,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,17/04/22 05:15 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
371,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,17/04/22 05:21 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
372,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,18/04/22 05:15 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
373,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,18/04/22 05:21 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
374,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,19/04/22 05:15 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
375,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,19/04/22 05:21 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
376,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,20/04/22 05:16 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
377,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,20/04/22 05:21 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
378,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,21/04/22 05:16 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
379,Disponibilidad: s5vpapwlpen03:callcenter_server1:8101,21/04/22 05:21 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server1:8101
380,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,15/04/22 05:13 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
381,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,15/04/22 05:19 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
382,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,15/04/22 05:25 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
383,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,16/04/22 05:13 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
384,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,16/04/22 05:19 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
385,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,16/04/22 05:25 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
386,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,17/04/22 05:16 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
387,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,17/04/22 05:22 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
388,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,18/04/22 05:16 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
389,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,18/04/22 05:22 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
390,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,19/04/22 05:16 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
391,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,19/04/22 05:22 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
392,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,20/04/22 05:16 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
393,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,20/04/22 05:22 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
394,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,21/04/22 05:16 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
395,Disponibilidad: s5vpapwlpen03:callcenter_server2:8103,21/04/22 05:22 AM,PENSIONES: AppServer: s5vpapwlpen03:callcenter_server2:8103
396,Disponibilidad: s5vpapwlsip33:sipare_server01:8001,16/04/22 01:54 PM,SIPARE: AppServer: s5vpapwlsip33:sipare_server01:8001
397,Disponibilidad: s5vpeceap10:ece_server11:8001,15/04/22 08:24 AM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
398,Disponibilidad: s5vpeceap10:ece_server11:8001,18/04/22 12:27 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
399,Disponibilidad: s5vpeceap10:ece_server11:8001,18/04/22 12:42 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
400,Disponibilidad: s5vpeceap10:ece_server11:8001,18/04/22 12:48 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
401,Disponibilidad: s5vpeceap10:ece_server11:8001,18/04/22 12:57 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
402,Disponibilidad: s5vpeceap10:ece_server11:8001,18/04/22 01:18 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
403,Disponibilidad: s5vpeceap10:ece_server11:8001,18/04/22 01:27 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
404,Disponibilidad: s5vpeceap10:ece_server11:8001,18/04/22 03:15 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
405,Disponibilidad: s5vpeceap10:ece_server11:8001,21/04/22 12:21 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
406,Disponibilidad: s5vpeceap10:ece_server11:8001,21/04/22 12:28 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
407,Disponibilidad: s5vpeceap10:ece_server11:8001,21/04/22 01:18 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
408,Disponibilidad: s5vpeceap10:ece_server11:8001,21/04/22 01:30 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server11:8001
409,Disponibilidad: s5vpeceap10:ece_server12:8003,18/04/22 12:38 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server12:8003
410,Disponibilidad: s5vpeceap10:ece_server12:8003,18/04/22 12:57 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server12:8003
411,Disponibilidad: s5vpeceap10:ece_server12:8003,18/04/22 01:21 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server12:8003
412,Disponibilidad: s5vpeceap10:ece_server12:8003,18/04/22 01:27 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server12:8003
413,Disponibilidad: s5vpeceap10:ece_server12:8003,21/04/22 12:30 PM,NECE: AppServer: ECE: s5vpeceap10:ece_server12:8003
414,Disponibilidad: s5vpeceap11:ece_server01:8001,18/04/22 12:36 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server01:8001
415,Disponibilidad: s5vpeceap11:ece_server01:8001,18/04/22 12:55 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server01:8001
416,Disponibilidad: s5vpeceap11:ece_server01:8001,18/04/22 01:15 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server01:8001
417,Disponibilidad: s5vpeceap11:ece_server01:8001,18/04/22 01:21 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server01:8001
418,Disponibilidad: s5vpeceap11:ece_server01:8001,21/04/22 12:27 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server01:8001
419,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 12:38 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
420,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 01:00 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
421,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 01:03 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
422,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 01:06 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
423,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 01:10 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
424,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 01:15 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
425,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 01:21 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
426,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 01:42 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
427,Disponibilidad: s5vpeceap11:ece_server02:8003,18/04/22 01:57 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
428,Disponibilidad: s5vpeceap11:ece_server02:8003,21/04/22 12:24 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
429,Disponibilidad: s5vpeceap11:ece_server02:8003,21/04/22 12:36 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
430,Disponibilidad: s5vpeceap11:ece_server02:8003,21/04/22 01:21 PM,NECE: AppServer: ECE: s5vpeceap11:ece_server02:8003
431,Disponibilidad:s5vpap16:csi_server07:8015,20/04/22 08:46 PM,CSI - HEMODIALISIS: AppServer: s5vpap16:csi_server07:8015
432,Disponibilidad:s5vpappspre12:PIA:8080,17/04/22 05:31 PM,PREI: WebServer: FINANZAS PR1: s5vpappspre12:PIA:8080
433,Disponibilidad:s5vpappspre13:PIA:9085,15/04/22 01:01 PM,PREI: WebServer: EPM PR1: s5vpappspre13:PIA:9085
434,Disponibilidad:s5vpapwlrep01:AdminServer:7001,17/04/22 03:47 AM,REPCED: AppServer: s5vpapwlrep01:AdminServer:7001
